X,Y
0.0102859615314082,0.763179169343948
0.00396754292639013,0.764358477602387
-0.00235719827629673,0.765618087828271
-0.00868171146986843,0.766955868493912
-0.014999426266822,0.768369633974156
-0.021303760441777,0.769857149951598
-0.0275881280626404,0.771416138811019
-0.0338459477888603,0.773044285004848
-0.0400706513137528,0.774739240371202
-0.046255691926239,0.776498629385886
-0.0523945531658789,0.778320054329701
-0.0584807575438062,0.780201100352465
-0.0645078753011073,0.782139340415284
-0.0704695331753391,0.784132340092949
-0.0763594231452635,0.786177662218686
-0.0821713111234987,0.788272871354036
-0.0878990455666492,0.790415538067277
-0.0935365659725995,0.792603243004571
-0.0990779112350092,0.794833580738884
-0.104517227825666,0.797104163382731
-0.109848777776192,0.799412623951897
nan,nan
-0.603343866797718,-0.0999717470876334
-0.614382872724714,-0.0955509253314438
-0.625340435787138,-0.0913812914863558
-0.636203886284412,-0.0874678470783789
-0.646960916443959,-0.0838153139970632
-0.657599607469146,-0.0804281240543552
-0.668108454342266,-0.0773104097101263
-0.678476388217402,-0.07446599601488
-0.688692796261134,-0.0718983938061472
-0.698747538823721,-0.0696107941807921
-0.708630963849163,-0.0676060642510899
-0.718333918458993,-0.0658867441782155
-0.727847757671477,-0.0644550454628987
-0.737164350244613,-0.0633128504596608
-0.7462760816576,-0.0624617130684118
-0.755175854270985,-0.0619028605454416
-0.763857084730013,-0.0616371963651005
-0.772313698698732,-0.0616653040538701
-0.780540123033661,-0.0619874519101658
-0.788531275525282,-0.0626035985161534
-0.796282552352976,-0.0635133989421629
-0.803789813414227,-0.0647162115399563
-0.811049365701885,-0.0662111052181599
-0.818057944913899,-0.0679968670915859
-0.82481269548832,-0.0700720103958999
-0.831311149262486,-0.0724347825600923
-0.837551202959221,-0.075083173331401
-0.843531094704755,-0.0780149228506431
-0.849249379782991,-0.0812275295802401
-0.854704905828863,-0.0847182579924749
-0.859896787660039,-0.0884841459315949
-0.864824381941263,-0.0925220115701713
-0.869487261869413,-0.096828459887537
-0.87388519206004,-0.101399888606051
-0.878018103807958,-0.106232493529284
-0.881886070885531,-0.111322273234896
-0.885489286032787,-0.116665033083881
-0.888828038283646,-0.122256388516932
-0.891902691262373,-0.128091767617855
-0.89471366257411,-0.134166412933129
-0.89726140440305,-0.140475382545891
-0.899546385421586,-0.147013550411677
-0.901569074103712,-0.153775605972235
-0.903329923526093,-0.160756053072466
-0.90482935773059,-0.167949208214184
-0.906067759712707,-0.17534919818871
-0.907045461091366,-0.182949957138431
-0.907762733506622,-0.190745223105279
-0.908219781783423,-0.19872853413159
-0.908416738891236,-0.206893223985986
-0.908353662721237,-0.215232417593732
-0.908030534694852,-0.223739026257458
-0.907447260209549,-0.232405742760123
-0.906603670919997,-0.241225036447635
-0.905499528844873,-0.250189148393571
-0.904134532281706,-0.259290086752915
-0.902508323504142,-0.268519622415607
-0.900620498207815,-0.277869285073874
-0.898470616662628,-0.287330359819841
-0.896058216520586,-0.296893884391539
-0.893382827219436,-0.306550647186313
-0.890443985913141,-0.316291186160474
-0.887241254850767,-0.32610578873293
-0.883774240115625,-0.335984492808326
-0.880042611626512,-0.34591708903187
-0.87604612429279,-0.355893124383422
-0.871784640204744,-0.365901907212605
-0.867258151730371,-0.375932513809468
-0.86246680537954,-0.385973796596733
-0.857410926286425,-0.396014394019671
-0.852091043151381,-0.406042742198356
-0.846507913474234,-0.416047088394294
-0.840662548902324,-0.426015506329383
-0.834556240508872,-0.435935913379774
-0.828190583810419,-0.445796089650654
-0.821567503326485,-0.455583698920295
-0.814689276480291,-0.465286311423105
-0.807558556636686,-0.474891428422012
-0.800178395072372,-0.484386508500487
-0.792552261674383,-0.493758995484204
-0.78468406416562,-0.502996347881762
-0.776578165661212,-0.512086069713647
-0.768239400366712,-0.521015742578612
-0.759673087238538,-0.529773058787564
-0.750885041438931,-0.538345855376864
-0.741881583431643,-0.54672214879621
-0.732669545580956,-0.554890170051172
-0.723256276134898,-0.562838400067322
-0.713649640493992,-0.570555605032006
-0.703858019688934,-0.578030871461462
-0.693890306014319,-0.585253640735331
-0.683755895790481,-0.592213742837892
-0.673464679251443,-0.598901429045695
-0.663027027583522,-0.605307403304791
-0.652453777165922,-0.611422852047454
-0.641756211091391,-0.61723947220818
-0.630946038071118,-0.622749497211786
-0.620035368853399,-0.62794572072241
-0.609036690309518,-0.632821517961041
-0.597962837362638,-0.637370864420548
-0.586826962955794,-0.641588351830842
-0.575642506273059,-0.645469201252365
-0.564423159443334,-0.649009273203253
-0.553182832968768,-0.652205074753846
-0.541935620129315,-0.655053763551279
-0.530695760621369,-0.657553148766266
-0.519477603691559,-0.659701688983478
-0.508295571026774,-0.66149848708562
-0.497164119658246,-0.662943282209071
-0.486097705131245,-0.664036438875411
-0.475110745182715,-0.664778933427825
-0.464217584157233,-0.665172337924126
-0.453432458377272,-0.66521880165854
-0.442769462667113,-0.664921030502291
-0.432242518211258,-0.664282264268276
-0.421865341908099,-0.663306252317498
-0.411651417358314,-0.661997227634525
-0.401613967605299,-0.660359879605864
-0.391765929722225,-0.658399325738985
-0.382119931317466,-0.656121082560762
-0.372688269007372,-0.65353103593252
-0.363482888883099,-0.65063541101476
-0.354515368976632,-0.647440742108297
-0.34579690371057,-0.643953842590027
-0.337338290296872,-0.64018177515127
-0.329149917031778,-0.636131822534699
-0.321241753417727,-0.631811458952588
-0.31362334202832,-0.627228322354776
-0.306303792019438,-0.622390187699512
-0.299291774178445,-0.617304941364556
-0.292595517394143,-0.611980556819744
-0.286222806422685,-0.606425071665866
-0.28018098081907,-0.600646566128459
-0.274476934900023,-0.594653143079019
-0.269117118601966,-0.588452909640479
-0.264107539097375,-0.58205396041859
-0.259453763033906,-0.575464362386322
-0.255160919263268,-0.568692141434533
-0.25123370193075,-0.561745270589118
-0.247676373801473,-0.55463165988259
-0.244492769705753,-0.547359147856722
-0.241686299993257,-0.539935494662344
-0.23925995389391,-0.532368376712796
-0.237216302692493,-0.524665382838792
-0.235557502633648,-0.516834011884513
-0.234285297484321,-0.508881671677653
-0.233401020691512,-0.500815679299815
-0.232905597084487,-0.49264326257801
-0.232799544082159,-0.4843715627131
-0.23308297237823,-0.476007637956731
-0.233755586088663,-0.467558468244561
-0.234816682358191,-0.459030960690456
-0.23626515043469,-0.450431955843634
-0.238099470232308,-0.44176823460857
-0.240317710416206,-0.433046525725708
-0.242917526053499,-0.424273513709717
-0.245896155886432,-0.415455847141054
-0.2492504192949,-0.406600147206127
-0.25297671302607,-0.397713016381135
-0.25707100777891,-0.388801047154958
-0.261528844740857,-0.379870830687103
-0.266345332182567,-0.370928965297793
-0.271515142224488,-0.361982064688815
-0.277032507895885,-0.353036765795725
-0.282891220612743,-0.344099736174533
-0.289084628205595,-0.335177680829019
-0.295605633631652,-0.326277348388411
-0.302446694507529,-0.317405536549438
-0.309599823599293,-0.308569096701529
-0.317056590405374,-0.299774937659507
-0.324808123965016,-0.291030028434271
-0.332845117020326,-0.282341399978836
-0.341157831653554,-0.273716145854698
-0.349736106512932,-0.265161421771724
-0.358569365730295,-0.256684443963701
-0.367646629621702,-0.248292486371249
-0.376956527248484,-0.239992876613937
-0.386487310900653,-0.231792990744122
-0.396226872547424,-0.223700246786128
-0.406162762281019,-0.215722097075862
-0.416282208759933,-0.207866019427655
-0.426572141636818,-0.20013950716692
-0.437019215934207,-0.192550058079045
-0.447609838308763,-0.185105162336518
-0.458330195121913,-0.177812289477628
-0.46916628221187,-0.170678874520856
-0.480103936239579,-0.163712303309267
-0.491128867459271,-0.156919897188542
-0.502226693743554,-0.150308897130661
-0.513382975673551,-0.143886447422505
-0.524583252486914,-0.137659579044641
-0.535813078660874,-0.13163519287011
-0.547058060894191,-0.125820042816205
-0.558303895241111,-0.120220719083698
-0.569536404142564,-0.114843631617904
-0.580741573094888,-0.109694993924218
-0.591905586694619,-0.104780807367289
-0.603014863799298,-0.100106846077977
-0.614056091548873,-0.0956786425855463
-0.625016258000156,-0.0915014742844461
nan,nan
-0.196038305923902,0.704202420087048
-0.207006187847171,0.708763667341825
-0.217750388917112,0.713354557902003
-0.228258269597371,0.717970030686064
-0.23851757274961,0.722605263833452
-0.24851645122259,0.7272556840773
-0.258243493413432,0.73191697452178
-0.26768774663655,0.736585080772264
-0.276838738159054,0.741256215380146
-0.285686493786232,0.745926860578194
-0.294221553906602,0.750593769296366
-0.30243498693261,0.755253964462103
-0.310318400099906,0.759904736602828
-0.317863947614896,0.764543639781636
-0.325064336166562,0.769168485909861
-0.331912827843975,0.773777337491984
-0.338403240525213,0.778368498869334
-0.344529945826206,0.782940506038907
-0.350287864719112,0.787492115132423
-0.355672460948964,0.79202228964836
-0.360679732394373,0.796530186536098
-0.365306200532804,0.801015141236503
-0.369548898183389,0.805476651787229
-0.373405355710303,0.809914362103846
-0.376873585877338,0.814328044549523
-0.379952067549648,0.818717581906639
-0.382639728441642,0.823082948863315
-0.384935927110797,0.827424193126602
-0.386840434395949,0.831741416272057
-0.388353414495438,0.836034754436715
-0.389475405875533,0.840304358959245
-0.39020730219307,0.844550377067374
-0.390550333408266,0.848772932708629
-0.390506047254525,0.85297210761624
-0.390076291221827,0.857147922697635
-0.389263195199161,0.861300319828623
-0.388069154909716,0.865429144131981
-0.386496816260119,0.869534126815013
-0.384549060712304,0.873614868636619
-0.382228991773517,0.877670824070701
-0.379539922686816,0.881701286229267
-0.376485365391164,0.885705372605471
-0.373069020807041,0.889682011694055
-0.36929477049041,0.893629930544192
-0.365166669685007,0.897547643297632
-0.360688941790229,0.90143344076326
-0.355865974249521,0.90528538107765
-0.350702315852054,0.909101281499957
-0.345202675428693,0.91287871138839
-0.339371921911823,0.91661498640463
-0.33321508571745,0.920307163991646
-0.326737361397259,0.923952040169545
-0.319944111497865,0.927546147693167
-0.312840871554443,0.931085755614022
-0.305433356136227,0.934566870287869
-0.29772746585203,0.937985237867567
-0.289729295215045,0.941336348318755
-0.281445141257648,0.944615440993354
-0.272881512778901,0.94781751179271
-0.264045140099873,0.950937321948387
-0.254942985194895,0.953969408444052
-0.245582252060438,0.956908096096501
-0.235970397177554,0.959747511307701
-0.226115139918816,0.962481597492522
-0.21602447274652,0.965104132178827
-0.205706671045621,0.967608745767517
-0.195170302432666,0.969988941930201
-0.184424235380815,0.972238119611239
-0.173477647001136,0.974349596589121
-0.162340029821721,0.976316634539569
-0.151021197408997,0.978132465529348
-0.139531288679855,0.979790319855868
-0.127880770759094,0.981283455133111
-0.116080440244167,0.982605186509674
-0.104141422748388,0.983748917889695
-0.0920751706046465,0.984708174012521
-0.0798934586242636,0.985476633232276
-0.0676083778199138,0.986048160824305
-0.0552323270174639,0.986416842632006
-0.0427780022990459,0.986577018855089
-0.0302583842385996,0.9865233177691
-0.0176867229113192,0.986250689156319
-0.00507652067974224,0.985754437220209
0.0075584872185819,0.985030252749637
0.0202043542340763,0.984074244295365
0.032846946147793,0.982882968119982
0.0454719666994955,0.981453456683746
0.0580649850838907,0.979783245432736
0.0706114651752978,0.977870397662521
0.0830967963195261,0.975713527240144
0.0955063255114878,0.973311818979642
0.107825390758441,0.970665046481539
0.120039355412038,0.967773587264586
0.132133643237892,0.964638435038361
0.144093773979413,0.961261208987939
0.155905399163428,0.957644159966458
0.167554337888863,0.95379017351768
0.179026612336561,0.949702769678291
0.190308482738351,0.945386099538235
0.20138648154672,0.940844938566555
0.212247446552951,0.936084676739401
0.222878552711189,0.931111305535856
0.233267342438576,0.925931401895387
0.243401754177072,0.920552109257814
0.253270149020694,0.914981115832121
0.262861335232316,0.909226630264048
0.272164590496628,0.903297354893677
0.281169681779915,0.897202456812986
0.289866882692725,0.890951536949371
0.298246988277751,0.884554597414092
0.306301327172014,0.87802200736459
0.314021771119301,0.871364467636341
0.321400741835407,0.864592974403513
0.328431215254619,0.857718782128184
0.335106723210837,0.850753366055245
0.341421352630289,0.84370838450472
0.34736974233483,0.836595641205027
0.352947077574974,0.829427047900116
0.358149082429929,0.822214587450574
0.362972010227862,0.814970277634068
0.36741263215325,0.807706135834107
0.37146822421945,0.800434144788455
0.37513655279351,0.793166219549884
0.378415858866745,0.785914175792647
0.381304841268763,0.778689699578331
0.383802639024601,0.77150431867507
0.385908813054386,0.764369375504497
0.387623327412761,0.757296001771761
0.388946530261278,0.750295094815535
0.389879134761212,0.743377295697419
0.390422200067017,0.736552969033695
0.390577112592121,0.729832184557152
0.390345567709,0.723224700382742
0.389729552034849,0.716739947938337
0.388731326442682,0.710387018510739
0.387353409925595,0.704174651347592
0.38559856442938,0.698111223247733
0.383469780755733,0.69220473956599
0.380970265625218,0.686462826553345
0.378103429975893,0.680892724949717
0.374872878560301,0.675501284744309
0.37128240089039,0.670294961017502
0.367335963566925,0.665279810778444
0.363037704017161,0.660461490713876
0.358391925652034,0.655845255766071
0.353403094441837,0.65143595846111
0.348075836897425,0.647238048912847
0.342414939432354,0.64325557543283
0.336425349070072,0.639492185681943
0.330112175449325,0.635951128305626
0.323480694070356,0.632635255001026
0.316536350714192,0.629547022971247
0.309284766957486,0.62668849772902
0.301731746695792,0.624061356219285
0.293883283579088,0.621666890237548
0.285745569254594,0.619506010128121
0.277325002303655,0.617579248753542
0.268628197751657,0.615886765733447
0.259661997022616,0.614428351957858
0.250433478203359,0.613203434386218
0.240949966476113,0.61221108114939
0.231219044572917,0.611450006977251
0.221248563100653,0.610918578979342
0.211046650581755,0.610614822810188
0.200621723052842,0.610536429254375
0.18998249306186,0.610680761269148
0.179137977903662,0.611044861524128
0.168097506934756,0.611625460478747
0.156870727809922,0.612418985038003
0.145467611486951,0.613421567826272
0.133898455850784,0.614629057116973
0.122173887814974,0.616037027453045
0.110304863766684,0.61764079098929
0.0983026682314656,0.619435409582764
0.0861789106457334,0.621415707651635
0.0739455201383254,0.623576285816132
0.0616147382375749,0.625911535327692
0.0491991094370409,0.628415653284009
0.0367114695712241,0.631082658618669
0.024164931972145,0.63390640884441
0.0115728713984353,0.636880617518963
-0.00105109424964585,0.63999887239203
-0.0136931243933243,0.643254654181358
-0.0263391783575538,0.646641355915279
-0.0389750399900993,0.65015230276866
-0.0515863442120041,0.653780772309084
-0.064158605371171,0.657520015060493
-0.076677247248784,0.661363275282603
-0.0891276345473319,0.665303811856347
-0.1014951056695,0.669334919158534
-0.113765006579453,0.673449947803053
-0.125922725522386,0.677642325121346
-0.13795372836489,0.681905575251714
-0.149843594308088,0.68623333870535
-0.161578051717616,0.690619391276899
-0.173143013809804,0.695057662168854
-0.184524613931726,0.699542251202253
-0.195709240174425,0.704067444990861
-0.206683569063397,0.708627731962325
-0.217434598078495,0.713217816117579
nan,nan
-0.00944156669028773,-0.999938556902913
0.00960102019143999,-0.999874617005684
