50.4,-0.439089,0.337824,0.832512
50.5,-0.446547,0.317669,0.83647
50.6,-0.453574,0.29709,0.840243
50.7,-0.460154,0.276108,0.843815
50.8,-0.466273,0.254746,0.847168
50.9,-0.471917,0.233031,0.850288
51,-0.477073,0.210989,0.853162
51.1,-0.481729,0.188647,0.855774
51.2,-0.485872,0.166034,0.858115
51.3,-0.489494,0.143182,0.860171
51.4,-0.492585,0.120122,0.861935
51.5,-0.495137,0.0968853,0.863396
51.6,-0.497143,0.0735063,0.864549
51.7,-0.4986,0.0500187,0.865388
51.8,-0.499502,0.026457,0.865909
51.9,-0.499848,0.00285603,0.866109
52,-0.499636,-0.0207491,0.865987
52.1,-0.498867,-0.0443235,0.865544
52.2,-0.497544,-0.067832,0.864783
52.3,-0.495669,-0.0912403,0.863706
52.4,-0.493248,-0.114514,0.862318
52.5,-0.490286,-0.13762,0.860628
52.6,-0.486791,-0.160525,0.858642
52.7,-0.482772,-0.183198,0.85637
52.8,-0.478239,-0.205608,0.853823
52.9,-0.473202,-0.227725,0.851012
53,-0.467674,-0.249521,0.84795
53.1,-0.461668,-0.27097,0.844653
53.2,-0.455197,-0.292045,0.841133
53.3,-0.448277,-0.312724,0.837408
53.4,-0.440921,-0.332983,0.833493
53.5,-0.433146,-0.352802,0.829407
53.6,-0.424969,-0.372162,0.825165
53.7,-0.416404,-0.391045,0.820787
53.8,-0.40747,-0.409437,0.81629
53.9,-0.398183,-0.427321,0.811694
54,-0.388559,-0.444687,0.807016
54.1,-0.378617,-0.461522,0.802276
54.2,-0.368372,-0.477817,0.797492
54.3,-0.35784,-0.493564,0.792682
54.4,-0.34704,-0.508756,0.787865
54.5,-0.335985,-0.523387,0.783058
54.6,-0.324692,-0.537453,0.778279
54.7,-0.313177,-0.550951,0.773546
54.8,-0.301453,-0.563879,0.768873
54.9,-0.289536,-0.576235,0.764279
55,-0.277438,-0.588018,0.759778
55.1,-0.265173,-0.599229,0.755386
55.2,-0.252754,-0.609869,0.751116
55.3,-0.240193,-0.61994,0.746982
55.4,-0.227501,-0.629442,0.742998
55.5,-0.214689,-0.63838,0.739175
55.6,-0.201767,-0.646755,0.735526
55.7,-0.188746,-0.65457,0.732061
55.8,-0.175634,-0.661829,0.72879
55.9,-0.162441,-0.668535,0.725723
